ts,price,qty,buyer_maker
1787022612782,0.001457,22084.0,False
1787022612955,0.001456,524766.0,True
1787022613049,0.001455,18737.0,True
1787022613324,0.001455,963799.0,False
1787022613718,0.001455,12170.0,True
1787022613831,0.001456,21144.0,False
1787022614155,0.001455,11644.0,True
1787022614287,0.001456,40274.0,False
1787022614406,0.001456,20780.0,False
1787022614516,0.001456,34689.0,False
1787022614699,0.001456,100369.0,False
1787022614883,0.001456,20582.0,False
1787022614899,0.001455,2816.0,True
1787022614905,0.001456,1161007.0,False
1787022615004,0.001457,34340.0,False
1787022615143,0.001456,1732057.0,True
1787022615847,0.001455,73485.0,True
1787022615936,0.001456,21917.0,False
1787022616155,0.001455,11739.0,True
1787022616333,0.001456,107512.0,False
1787022616352,0.001455,17185.0,True
1787022616827,0.001455,56128.0,True
1787022616985,0.001456,18133.0,False
1787022617094,0.001456,1014198.0,False
1787022617191,0.001456,84087.0,True
1787022617707,0.001456,98657.0,True
1787022617875,0.001455,4291.0,True
1787022617965,0.001456,1590081.0,False
1787022617980,0.001456,489061.0,True
1787022618033,0.001456,24295.0,False
1787022618117,0.001455,100187.0,True
1787022618317,0.001455,11843.0,True
1787022618532,0.001456,599043.0,False
1787022618888,0.001455,1028565.0,True
1787022618931,0.001454,7917.0,True
1787022619081,0.001455,23754.0,False
1787022619755,0.001455,34614.0,False
1787022619889,0.001454,4305.0,True
1787022620135,0.001455,17864.0,False
1787022620855,0.001455,138841.0,False
1787022621040,0.001455,35584.0,False
1787022621055,0.001454,4252.0,True
1787022621183,0.001455,21055.0,False
1787022621807,0.001455,2105297.0,False
1787022621807,0.001456,735112.0,False
1787022621810,0.001455,3781.0,False
1787022621816,0.001456,4680.0,False
1787022622063,0.001456,9395.0,False
1787022622071,0.001455,8151.0,True
1787022622233,0.001456,11578.0,False
1787022622581,0.001455,12042.0,True
1787022622764,0.001455,20629.0,True
1787022622972,0.001455,2173737.0,True
1787022622972,0.001454,2252301.0,True
1787022622980,0.001453,70135.0,True
1787022623133,0.001453,21457.0,True
1787022623273,0.001453,6829.0,True
1787022623437,0.001454,1686360.0,False
1787022623443,0.001454,439272.0,True
1787022623631,0.001453,12093.0,True
1787022623764,0.001453,6874.0,True
1787022623920,0.001454,2256962.0,False
1787022623997,0.001454,494281.0,True
1787022624000,0.001453,1474580.0,True
1787022624071,0.001452,18104.0,True
1787022624076,0.001452,144056.0,False
1787022624125,0.001452,48477.0,True
1787022624190,0.001451,20310.0,True
1787022624589,0.001451,1088418.0,True
1787022624589,0.00145,1271202.0,True
1787022624589,0.001449,359286.0,True
1787022624594,0.001451,6894.0,False
1787022624606,0.00145,115105.0,True
1787022624610,0.00145,1074169.0,False
1787022624611,0.00145,175227.0,True
1787022624611,0.001449,153210.0,True
1787022624613,0.00145,468328.0,False
1787022624737,0.00145,48477.0,True
1787022625109,0.001449,7798.0,True
1787022625715,0.001449,359490.0,True
1787022625718,0.001449,96954.0,False
1787022626187,0.001449,176790.0,False
1787022626251,0.001448,5786.0,True
1787022626283,0.001449,15873.0,False
1787022627206,0.001449,1385390.0,False
1787022627445,0.001449,5268.0,True
1787022627835,0.001449,12310.0,True
1787022628130,0.001449,161572.0,True
1787022628142,0.001448,61891.0,True
1787022628144,0.001448,7731.0,False
1787022628155,0.001447,453520.0,True
1787022628217,0.001447,358406.0,False
1787022628403,0.001447,5192.0,True
1787022628777,0.001448,138841.0,False
1787022628855,0.001447,12364.0,True
1787022629525,0.001447,6417.0,True
1787022630017,0.001448,120377.0,False
1787022630455,0.001447,35469.0,True
1787022630864,0.001448,26970.0,False
1787022630873,0.001447,295620.0,True
1787022631459,0.001447,6214.0,True
1787022631490,0.001448,74152.0,False
1787022632218,0.001448,65653.0,False
1787022632597,0.001447,6567.0,True
1787022633296,0.001448,758589.0,False
1787022633385,0.001448,31242.0,True
1787022633619,0.001448,4133.0,True
1787022633944,0.001448,432688.0,True
1787022634440,0.001447,46344.0,True
1787022634713,0.001447,7409.0,True
1787022634837,0.001447,159382.0,True
1787022635430,0.001448,2578050.0,False
1787022635744,0.001448,3518.0,False
1787022635769,0.001447,4027.0,True
1787022635793,0.001448,138841.0,False
1787022635901,0.001448,7591.0,False
1787022636703,0.001448,1395125.0,False
1787022636703,0.001449,663900.0,False
1787022636705,0.001448,3799.0,False
1787022636708,0.001449,365257.0,False
1787022636861,0.001448,6637.0,True
1787022637359,0.001448,12746.0,True
1787022637719,0.001449,398024.0,False
1787022637848,0.001449,109044.0,False
1787022638013,0.001448,6401.0,True
1787022638223,0.001448,33513.0,True
1787022638468,0.001448,59179.0,True
1787022639009,0.001448,37487.0,False
1787022639009,0.001449,1052975.0,False
1787022639093,0.001448,6077.0,True
1787022639402,0.001449,1088994.0,False
1787022639471,0.00145,844760.0,False
1787022639555,0.00145,79949.0,True
1787022640027,0.001451,565965.0,False
1787022640048,0.001451,1198773.0,True
1787022640102,0.001451,4554.0,False
1787022640131,0.00145,3919.0,True
1787022640387,0.001451,1352285.0,False
1787022640439,0.001451,12873.0,True
1787022640543,0.001452,302889.0,False
1787022640595,0.001451,4598.0,True
1787022640663,0.001452,3832.0,False
1787022641243,0.001451,86489.0,True
1787022641345,0.001451,878610.0,True
1787022641629,0.00145,333007.0,True
1787022642251,0.00145,613805.0,False
1787022642279,0.00145,4426.0,True
1787022642465,0.00145,12952.0,True
1787022642774,0.00145,20697.0,True
1787022643487,0.00145,458350.0,True
1787022643636,0.00145,138841.0,False
1787022643893,0.001449,2554757.0,True
1787022643893,0.001448,2493606.0,True
1787022643893,0.001447,2517705.0,True
1787022643893,0.001446,2429051.0,True
1787022643893,0.001445,3062709.0,True
1787022643893,0.001444,2395900.0,True
1787022643893,0.001443,3500004.0,True
1787022643893,0.001442,1334012.0,True
1787022643894,0.001443,3792.0,True
1787022643894,0.001442,1020171.0,True
1787022643895,0.001441,641953.0,True
1787022643897,0.001442,317088.0,False
1787022643897,0.001441,107512.0,True
1787022643897,0.001442,437256.0,False
1787022643898,0.001443,20820.0,False
1787022643900,0.001442,53225.0,True
1787022643904,0.001443,900000.0,False
1787022643915,0.001443,95204.0,True
1787022643932,0.001442,747517.0,True
1787022643933,0.001441,17402.0,True
1787022643945,0.001442,606882.0,False
1787022643960,0.001442,2036641.0,True
1787022643961,0.001441,571946.0,True
1787022643976,0.001442,511559.0,False
1787022643976,0.001441,13893.0,True
1787022643977,0.001442,118423.0,False
1787022644001,0.001441,469927.0,True
1787022644010,0.00144,6930.0,True
1787022644024,0.001441,6906.0,False
1787022644032,0.001442,3680.0,False
1787022644033,0.001443,375367.0,False
1787022644034,0.001441,432825.0,True
1787022644039,0.001443,73610.0,True
1787022644067,0.001443,144714.0,False
1787022644067,0.001444,18362.0,False
1787022644098,0.001443,471250.0,False
1787022644103,0.001444,328323.0,False
1787022644114,0.001444,78441.0,True
1787022644133,0.001443,404548.0,True
1787022644133,0.001442,920444.0,True
1787022644238,0.001444,141448.0,False
1787022644353,0.001444,3816.0,False
1787022644355,0.001445,37563.0,False
1787022644631,0.001444,26354.0,True
1787022644631,0.001443,672.0,True
1787022644695,0.001445,34435.0,False
1787022644795,0.001444,6469.0,True
1787022644797,0.001445,2863997.0,False
1787022644808,0.001446,102899.0,False
1787022645221,0.001446,10230.0,True
1787022645349,0.001447,528305.0,False
1787022645761,0.001447,48482.0,True
1787022645887,0.001446,5259.0,True
1787022645916,0.001447,17217.0,False
1787022645955,0.001446,13118.0,True
1787022645960,0.001447,10667.0,False
1787022646328,0.001446,6649.0,True
1787022646562,0.001447,1489195.0,False
1787022646577,0.001447,125930.0,True
1787022646760,0.001447,620214.0,False
1787022646989,0.001447,5283.0,True
1787022647697,0.001448,41639.0,False
1787022647899,0.001447,3801.0,True
1787022647955,0.001446,3796.0,True
1787022648074,0.001447,656092.0,False
1787022648691,0.001448,46387.0,False
1787022649055,0.001447,13274.0,True
1787022649219,0.001447,7408.0,True
1787022649377,0.001447,79493.0,True
1787022649582,0.001446,627529.0,True
1787022649692,0.001447,22933.0,False
1787022649809,0.001447,50221.0,False
1787022649922,0.001447,1050993.0,False
1787022650055,0.001447,17125.0,True
1787022650459,0.001446,8675.0,True
1787022650862,0.001446,143957.0,False
1787022650987,0.001446,3782.0,False
1787022651390,0.001446,33347.0,False
1787022651513,0.001445,4896.0,True
1787022651927,0.001446,153910.0,False
1787022652583,0.001445,496120.0,True
1787022652775,0.001445,20765.0,True
1787022652975,0.001446,802784.0,False
1787022653083,0.001446,80537.0,False
1787022653083,0.001447,313483.0,False
1787022653255,0.001447,13482.0,True
1787022653615,0.001447,3686.0,True
1787022654028,0.001448,4363450.0,False
1787022654032,0.001449,1020140.0,False
1787022654095,0.001449,96954.0,True
1787022654111,0.00145,265528.0,False
1787022654118,0.00145,509349.0,True
1787022654129,0.001449,193908.0,True
1787022654320,0.001449,483000.0,True
1787022654404,0.001448,1759.0,True
1787022654721,0.001448,6743.0,True
1787022655078,0.001449,607308.0,False
1787022655305,0.00145,193287.0,False
1787022655310,0.00145,145431.0,True
1787022655604,0.00145,407293.0,True
1787022655769,0.001449,7875.0,True
1787022655944,0.00145,302388.0,False
1787022656126,0.00145,24297.0,False
1787022656170,0.001449,91943.0,True
1787022656803,0.001449,5334.0,True
1787022657177,0.00145,22260.0,False
1787022657921,0.001449,6119.0,True
1787022658018,0.00145,53085.0,False
1787022658226,0.00145,18305.0,False
1787022659061,0.001449,3965.0,True
1787022659278,0.00145,18201.0,False
1787022659448,0.001449,1470627.0,True
1787022659454,0.001448,855606.0,True
1787022659615,0.001448,118072.0,True
1787022659615,0.001447,224641.0,True
1787022659621,0.001448,874639.0,False
1787022659689,0.001449,134416.0,False
1787022660171,0.001448,7147.0,True
1787022660325,0.001449,20695.0,False
1787022660531,0.001449,485710.0,False
1787022660534,0.001448,44519.0,True
1787022660536,0.001449,259054.0,False
1787022660561,0.001449,102985.0,True
1787022660579,0.00145,1638917.0,False
1787022660669,0.001449,18312.0,True
1787022661155,0.001449,3048.0,True
1787022661378,0.00145,22590.0,False
1787022662063,0.00145,345065.0,False
1787022662167,0.001449,6200.0,True
1787022662402,0.00145,5753529.0,False
1787022662426,0.001451,19710.0,False
1787022662592,0.001451,6206.0,False
1787022662778,0.00145,20690.0,True
1787022663101,0.001451,130092.0,False
1787022663151,0.001451,5143.0,True
1787022663475,0.001452,21691.0,False
1787022663599,0.001451,25813.0,True
1787022664149,0.001452,11298.0,False
1787022664199,0.001451,560410.0,True
1787022664528,0.001452,4830.0,False
1787022664629,0.001452,30000.0,False
1787022664795,0.001451,69100.0,True
1787022664997,0.001451,4130.0,True
1787022665231,0.001451,279632.0,True
1787022665862,0.001451,15567.0,True
1787022665893,0.001452,48209.0,False
1787022666025,0.001451,903376.0,True
1787022666171,0.001452,118196.0,False
1787022666292,0.001451,5066.0,True
1787022666782,0.001452,14430.0,False
1787022667230,0.001452,16578.0,False
1787022667350,0.001452,4109.0,False
1787022667363,0.001451,7013.0,True
1787022667801,0.001451,1846609.0,True
1787022668235,0.001451,20683.0,True
1787022668393,0.001451,2721.0,True
1787022668556,0.001452,806668.0,False
1787022668596,0.001452,900274.0,True
1787022668599,0.001451,203965.0,True
1787022668830,0.001452,1175132.0,False
1787022668951,0.001453,696321.0,False
1787022669221,0.001454,695738.0,False
1787022669231,0.001454,78743.0,True
1787022669385,0.001453,3544.0,True
1787022669936,0.001453,172850.0,True
1787022669939,0.001453,344928.0,False
1787022669946,0.001453,312764.0,True
1787022670286,0.001454,46701.0,False
1787022670369,0.001453,6960.0,True
1787022671242,0.001453,49410.0,True
1787022671409,0.001453,6688.0,True
1787022671449,0.001454,15030.0,False
1787022671729,0.001454,17547.0,False
1787022671729,0.001455,2413734.0,False
1787022671729,0.001456,410411.0,False
1787022671733,0.001455,523513.0,True
1787022671759,0.001456,3509.0,False
1787022672393,0.001455,141639.0,True
1787022673375,0.001455,7000.0,True
1787022673786,0.001456,893810.0,False
1787022673877,0.001455,34614.0,True
1787022674034,0.001456,38608.0,False
1787022674279,0.001457,987642.0,False
1787022674319,0.001457,3158.0,True
1787022674512,0.001457,483053.0,True
1787022674530,0.001457,3589.0,False
1787022675201,0.001456,5110.0,True
1787022675327,0.001456,34340.0,True
1787022675443,0.001456,4741.0,True
1787022675765,0.001457,3496.0,False
1787022676136,0.001456,4112.0,True
1787022676455,0.001456,3607.0,True
1787022677025,0.001456,5228.0,True
1787022677579,0.001456,5300.0,True
1787022677830,0.001456,45119.0,True
1787022677854,0.001457,37160.0,False
1787022678761,0.001456,21485.0,True
1787022678987,0.001456,67255.0,True
1787022679232,0.001456,84442.0,True
1787022679258,0.001457,1477693.0,False
1787022679259,0.001458,1076418.0,False
1787022679262,0.001457,6894.0,True
1787022679263,0.001458,74005.0,False
1787022679787,0.001457,5314.0,True
1787022680467,0.001458,7957.0,False
1787022681021,0.001457,3773.0,True
1787022682099,0.001457,6116.0,True
1787022682280,0.001458,99765.0,False
1787022682858,0.001458,721501.0,False
1787022683064,0.001458,11394.0,True
1787022683245,0.001458,7232.0,True
1787022683247,0.001459,551262.0,False
1787022683250,0.00146,305221.0,False
1787022683319,0.00146,116538.0,True
1787022683740,0.001461,5487.0,False
1787022683906,0.00146,629238.0,True
1787022684094,0.001461,2129438.0,False
1787022684096,0.001461,132364.0,True
1787022684369,0.00146,3969.0,True
1787022684596,0.001461,38592.0,False
1787022684796,0.001461,4022.0,False
1787022685230,0.00146,12374.0,True
1787022685371,0.001461,204172.0,False
1787022685980,0.001461,26694.0,False
1787022686219,0.00146,4793.0,True
1787022687191,0.001461,176447.0,False
1787022687523,0.00146,5145.0,True
1787022687650,0.00146,120452.0,True
1787022687859,0.00146,40860.0,True
1787022688011,0.00146,191600.0,True
1787022688011,0.001459,84793.0,True
1787022688715,0.001459,6232.0,True
1787022688938,0.001459,20516.0,True
1787022689465,0.00146,205620.0,False
1787022689707,0.001459,3000.0,True
1787022690276,0.001459,27254.0,True
1787022690387,0.001459,44164.0,True
1787022690570,0.00146,6849.0,False
1787022690845,0.001459,6404.0,True
1787022690848,0.00146,854865.0,False
1787022691776,0.001461,30953.0,False
1787022691983,0.00146,5839.0,True
1787022692884,0.00146,67071.0,True
1787022693020,0.001461,58153.0,False
1787022693027,0.00146,6148.0,True
1787022693049,0.001461,45133.0,False
1787022693327,0.001461,472540.0,False
1787022693593,0.001461,5414.0,True
1787022694325,0.001461,5756.0,True
1787022694535,0.001462,1394144.0,False
1787022694790,0.001462,409182.0,True
1787022694965,0.001461,83298.0,True
1787022695353,0.001461,6879.0,True
1787022696141,0.001461,3617.0,True
1787022696220,0.001462,1565538.0,False
1787022696337,0.001462,2646.0,True
1787022696565,0.001463,1987918.0,False
1787022696819,0.001463,100714.0,True
1787022697329,0.001462,6086.0,True
1787022698288,0.001463,20000.0,False
1787022698553,0.001462,6187.0,True
1787022698778,0.001463,5366.0,False
1787022699092,0.001463,205324.0,False
1787022699444,0.001463,153898.0,False
1787022699557,0.001462,4357.0,True
1787022700037,0.001463,907644.0,False
1787022700269,0.001463,66979.0,True
1787022700589,0.001463,5185.0,True
1787022701663,0.001463,6481.0,True
1787022702691,0.001463,6902.0,True
1787022702812,0.001464,10904.0,False
1787022702826,0.001463,79368.0,True
1787022703176,0.001464,30036.0,False
1787022703340,0.001464,13166.0,False
1787022703791,0.001463,6636.0,True
1787022703867,0.001464,447917.0,False
1787022704100,0.001464,929473.0,False
1787022704601,0.001464,432698.0,True
1787022704837,0.001463,6233.0,True
1787022704945,0.001463,3619.0,True
1787022705153,0.001463,104754.0,True
1787022705477,0.001463,838829.0,True
1787022705583,0.001462,146007.0,True
1787022705861,0.001462,6663.0,True
1787022706002,0.001463,1370801.0,False
1787022706149,0.001463,10597.0,False
1787022706207,0.001463,79607.0,True
1787022706505,0.001463,541799.0,False
1787022706505,0.001464,59568.0,False
1787022707175,0.001463,7580.0,True
1787022708331,0.001463,5834.0,True
1787022708399,0.001464,389396.0,False
1787022709359,0.001463,3151.0,True
1787022710077,0.001464,1015384.0,False
1787022710099,0.001465,60254.0,False
1787022710339,0.001464,881556.0,True
1787022710465,0.001463,3624.0,True
1787022711511,0.001463,4880.0,True
1787022711685,0.001463,1998489.0,True
1787022711687,0.001463,585269.0,False
1787022711760,0.001463,22300.0,True
1787022711975,0.001462,8202.0,True
1787022711981,0.001463,30000.0,False
1787022712599,0.001462,5029.0,True
1787022713611,0.001462,3697.0,True
1787022713637,0.001463,868648.0,False
1787022713889,0.001462,14546.0,True
1787022713891,0.001463,214786.0,False
1787022714204,0.001463,3782.0,False
1787022714208,0.001463,609787.0,True
1787022714225,0.001463,77177.0,False
1787022714364,0.001463,259269.0,True
1787022714825,0.001462,4559.0,True
1787022715973,0.001462,4645.0,True
1787022716001,0.001463,10597.0,False
1787022716040,0.001463,152946.0,True
1787022716943,0.001463,5015.0,True
1787022716968,0.001464,3329975.0,False
1787022716991,0.001464,456459.0,True
1787022717427,0.001464,406756.0,False
1787022717655,0.001464,97677.0,False
1787022717655,0.001465,67607.0,False
1787022717861,0.001464,5584.0,True
1787022718563,0.001464,591800.0,True
1787022718851,0.001464,127896.0,False
1787022718909,0.001463,9014.0,True
1787022719276,0.001464,464387.0,False
1787022719533,0.001463,51536.0,True
1787022719741,0.001464,5467.0,False
1787022719906,0.001464,68027.0,False
1787022720060,0.001463,4927.0,True
1787022720203,0.001463,4098.0,True
1787022720477,0.001463,38738.0,True
1787022720538,0.001464,1590162.0,False
1787022720540,0.001463,11683.0,True
1787022720551,0.001464,519762.0,False
1787022720553,0.001465,145720.0,False
1787022720957,0.001464,1212990.0,True
1787022721141,0.001463,3915.0,True
1787022721207,0.001464,59752.0,False
1787022721208,0.001465,213986.0,False
1787022721367,0.001465,99999.0,False
1787022721564,0.001465,26749.0,False
1787022721663,0.001464,814816.0,True
1787022721733,0.001463,154181.0,True
1787022721861,0.001464,17418.0,False
1787022722193,0.001463,6607.0,True
1787022722987,0.001464,296760.0,False
1787022723093,0.001464,855453.0,False
1787022723093,0.001465,382119.0,False
1787022723423,0.001464,6469.0,True
1787022724501,0.001464,4921.0,True
1787022725040,0.001464,4130.0,True
1787022725585,0.001464,2796.0,True
1787022725811,0.001465,1213368.0,False
1787022726124,0.001465,216504.0,True
1787022726671,0.001464,14161.0,True
1787022727259,0.001465,1329964.0,False
1787022727634,0.001465,470157.0,True
1787022728221,0.001465,852087.0,False
1787022728223,0.001466,2778376.0,False
1787022728230,0.001466,87003.0,True
1787022728777,0.001465,6007.0,True
1787022729801,0.001465,6820.0,True
1787022730300,0.001466,43839.0,False
1787022730857,0.001465,3447.0,True
1787022730941,0.001466,3759.0,False
1787022731181,0.001466,376135.0,False
1787022731955,0.001466,5991.0,True
1787022732169,0.001466,436032.0,True
1787022732797,0.001467,2146669.0,False
1787022733002,0.001467,273710.0,False
1787022733067,0.001466,4307.0,True
1787022733188,0.001467,5985.0,False
1787022733188,0.001468,161782.0,False
1787022733223,0.001467,38835.0,True
1787022733594,0.001468,113536.0,False
1787022733801,0.001467,20936.0,True
1787022734159,0.001467,4823.0,True
1787022734288,0.001468,500000.0,False
1787022734434,0.001468,200453.0,False
1787022734734,0.001468,34557.0,False
1787022735018,0.001469,107863.0,False
1787022735199,0.001468,3984.0,True
1787022735441,0.001468,26385.0,True
1787022735664,0.001469,362676.0,False
1787022736285,0.001468,3624.0,True
1787022736604,0.001468,3825.0,True
1787022736726,0.001469,160000.0,False
1787022736754,0.001468,2233.0,True
1787022736914,0.001469,160000.0,False
1787022737092,0.001469,140057.0,False
1787022737092,0.00147,19943.0,False
1787022737096,0.001469,3745.0,False
1787022737232,0.001469,18541.0,True
1787022737258,0.001469,160000.0,False
1787022737434,0.001469,160000.0,False
1787022737585,0.001469,854425.0,False
1787022737593,0.001469,441481.0,True
1787022737614,0.00147,160000.0,False
1787022738279,0.001469,7465.0,True
1787022739393,0.001469,7109.0,True
1787022740529,0.001469,4419.0,True
1787022740532,0.00147,92411.0,False
1787022741329,0.001469,3711875.0,True
1787022741344,0.001469,207260.0,False
1787022741667,0.001468,5772.0,True
1787022741863,0.001469,854940.0,False
1787022742243,0.001469,1293895.0,True
1787022742351,0.001469,3854.0,False
1787022742597,0.001468,6523.0,True
1787022742784,0.001468,45772.0,True
1787022743293,0.001468,3893149.0,True
1787022743361,0.001468,271375.0,False
1787022743573,0.001467,2707.0,True
1787022743606,0.001468,160000.0,False
1787022743657,0.001467,986910.0,True
1787022743774,0.001467,193980.0,False
1787022744007,0.001467,1964451.0,True
1787022744007,0.001466,30040.0,True
1787022744190,0.001467,1087599.0,True
1787022744373,0.001467,549031.0,False
1787022744609,0.001467,3787.0,True
1787022745428,0.001468,178319.0,False
1787022745456,0.001467,877025.0,True
1787022745663,0.001467,93624.0,True
1787022746600,0.001467,34083.0,False
1787022746799,0.001467,63479.0,False
1787022746832,0.001467,56194.0,True
1787022746954,0.001466,78951.0,True
1787022747337,0.001466,3226858.0,True
1787022747865,0.001467,244299.0,False
1787022747893,0.001466,3021.0,True
1787022748192,0.001466,146547.0,True
1787022748973,0.001466,5139.0,True
1787022749092,0.001467,67154.0,False
1787022749105,0.001468,114217.0,False
1787022749494,0.001467,16507.0,True
1787022750033,0.001467,4699.0,True
1787022750211,0.001468,287544.0,False
1787022750957,0.001467,5054.0,True
1787022751102,0.001467,2943490.0,True
1787022751102,0.001466,443836.0,True
1787022752179,0.001467,6928.0,True
1787022752360,0.001468,68119.0,False
1787022752724,0.001468,160000.0,False
1787022753075,0.001468,38147.0,False
1787022753201,0.001468,658858.0,False
1787022753303,0.001468,2650.0,True
1787022753316,0.001469,160000.0,False
1787022753702,0.001469,6807.0,False
1787022754529,0.001468,7008.0,True
1787022754753,0.001468,2013654.0,True
1787022754828,0.001468,78082.0,False
1787022754837,0.001467,226043.0,True
1787022755137,0.001468,1096732.0,False
1787022755246,0.001468,105011.0,False
1787022755496,0.001468,235459.0,False
1787022755725,0.001467,3535.0,True
1787022755734,0.001468,5452.0,False
1787022755875,0.001467,6350.0,True
1787022755934,0.001468,114217.0,False
1787022756309,0.001467,66705.0,True
1787022757129,0.001467,7026.0,True
1787022757265,0.001468,5411.0,False
1787022757779,0.001468,3358.0,False
1787022758283,0.001467,3285.0,True
1787022758455,0.001468,80431.0,False
1787022759331,0.001468,6955.0,True
1787022760549,0.001468,6467.0,True
1787022760724,0.001469,823739.0,False
1787022760902,0.001468,16516.0,True
1787022761747,0.001468,3350.0,True
1787022762843,0.001468,1021581.0,True
1787022762931,0.001468,3820.0,False
1787022763285,0.001468,1440531.0,False
1787022763746,0.001469,3578737.0,False
1787022763746,0.00147,943497.0,False
1787022763925,0.001468,4993.0,True
1787022764043,0.001469,114217.0,False
1787022765105,0.001468,366163.0,True
1787022765990,0.001467,4159.0,True
1787022766178,0.001467,4649.0,True
1787022766308,0.001467,4476.0,True
1787022766903,0.001467,72798.0,True
1787022767127,0.001467,5349.0,True
1787022768387,0.001467,2671.0,True
1787022769289,0.001468,205610.0,False
1787022769431,0.001467,6372.0,True
1787022770165,0.001467,3588.0,True
1787022770797,0.001467,2522.0,True
1787022771520,0.001467,32033.0,True
1787022772004,0.001467,2897.0,True
1787022772896,0.001468,13664.0,False
1787022773391,0.001467,3558.0,True
1787022773527,0.001468,593632.0,False
1787022773760,0.001468,107307.0,True
1787022773766,0.001467,6164035.0,True
1787022774055,0.001467,6244.0,True
1787022774200,0.001467,66435.0,True
1787022774485,0.001468,68166.0,False
1787022774609,0.001467,5005.0,True
1787022774839,0.001467,3617.0,True
1787022775440,0.001468,613496.0,False
1787022775695,0.001467,3526.0,True
1787022776821,0.001467,6470.0,True
1787022777368,0.001467,449943.0,True
1787022777899,0.001467,2896.0,True
1787022777912,0.001468,1580185.0,False
1787022777923,0.001468,291743.0,True
1787022778064,0.001468,394727.0,True
1787022778399,0.001468,128934.0,True
1787022778675,0.001468,35364.0,True
1787022778951,0.001468,2743.0,True
1787022779143,0.001468,60211.0,True
1787022779462,0.001468,7657.0,True
1787022780189,0.001468,2901.0,True
1787022780254,0.001469,2616832.0,False
1787022780256,0.001469,123902.0,True
1787022780401,0.001469,439038.0,False
1787022780471,0.001469,203189.0,True
1787022780471,0.001468,86234.0,True
1787022780473,0.001469,1107106.0,False
1787022780549,0.00147,492951.0,False
1787022780680,0.001469,252302.0,True
1787022780946,0.001469,1953358.0,True
1787022781019,0.001469,213055.0,False
1787022781132,0.001468,6039.0,True
1787022781268,0.001468,3742.0,True
1787022781416,0.001468,4573053.0,True
1787022781419,0.001467,9085.0,True
1787022781552,0.001467,15939648.0,True
1787022781566,0.001466,74753.0,True
1787022781569,0.001467,447590.0,False
1787022781574,0.001467,4497.0,True
1787022781574,0.001468,1012024.0,False
1787022781625,0.001467,668426.0,True
1787022781772,0.001467,17910.0,True
1787022781921,0.001467,136889.0,True
1787022782022,0.001467,650576.0,True
1787022782038,0.001466,12882.0,True
1787022782336,0.001466,9515.0,True
1787022782668,0.001467,1748584.0,False
1787022782669,0.001468,2765406.0,False
1787022782708,0.001469,580688.0,False
1787022782766,0.001469,468290.0,True
1787022782802,0.001469,12482.0,False
