ts,price,qty,buyer_maker
1787023666130,0.001404,880417.0,False
1787023666263,0.001404,26751.0,True
1787023666301,0.001405,99360.0,False
1787023666420,0.001404,62509.0,True
1787023666504,0.001403,8672.0,True
1787023666663,0.001403,14250.0,True
1787023666923,0.001403,1929463.0,True
1787023666970,0.001403,1512023.0,False
1787023667025,0.001404,6410.0,False
1787023667037,0.001403,106648.0,True
1787023667058,0.001404,60313.0,False
1787023667212,0.001404,1193742.0,False
1787023667245,0.001404,2701.0,True
1787023667336,0.001405,99360.0,False
1787023667370,0.001404,26544.0,True
1787023667713,0.001404,1255510.0,True
1787023667715,0.001403,1823430.0,True
1787023667721,0.001402,610026.0,True
1787023667722,0.001403,1098838.0,False
1787023667723,0.001402,45431.0,False
1787023667726,0.001403,1394725.0,False
1787023667784,0.001403,170671.0,True
1787023667794,0.001403,352067.0,False
1787023667891,0.001404,35660.0,False
1787023668111,0.001403,47079.0,True
1787023668291,0.001402,4703.0,True
1787023668361,0.001403,550195.0,False
1787023668621,0.001403,19415.0,True
1787023668672,0.001402,373445.0,True
1787023669092,0.001402,798213.0,True
1787023669148,0.001402,943239.0,False
1787023669173,0.001402,660329.0,True
1787023669173,0.001401,1552509.0,True
1787023669173,0.0014,604063.0,True
1787023669177,0.001401,173353.0,True
1787023669177,0.0014,2360286.0,True
1787023669177,0.001399,2092812.0,True
1787023669178,0.001401,4694.0,True
1787023669181,0.0014,413081.0,False
1787023669182,0.001399,110648.0,True
1787023669184,0.001401,170829.0,False
1787023669246,0.0014,108475.0,True
1787023669364,0.001401,972687.0,False
1787023669485,0.001401,241336.0,False
1787023669489,0.001401,13680.0,True
1787023669508,0.001402,128803.0,False
1787023669691,0.001401,605748.0,True
1787023669694,0.0014,394167.0,True
1787023669696,0.001399,697111.0,True
1787023669696,0.001398,36752.0,True
1787023669698,0.001399,424016.0,False
1787023669699,0.001399,45766.0,True
1787023669701,0.0014,18656.0,False
1787023669703,0.001399,70213.0,True
1787023669707,0.0014,394425.0,False
1787023669711,0.0014,138409.0,True
1787023669858,0.001401,631020.0,False
1787023669858,0.001402,225510.0,False
1787023670039,0.001402,125132.0,False
1787023670189,0.001401,1317200.0,True
1787023670200,0.0014,951789.0,True
1787023670200,0.001399,990405.0,True
1787023670200,0.001398,2009709.0,True
1787023670200,0.001397,661287.0,True
1787023670205,0.0014,368909.0,False
1787023670272,0.0014,108631.0,True
1787023670632,0.0014,348628.0,True
1787023670658,0.001399,216954.0,True
1787023670662,0.001398,106648.0,True
1787023670671,0.001399,1322543.0,False
1787023670694,0.001398,3784.0,True
1787023670799,0.001399,674539.0,False
1787023670831,0.0014,35857.0,False
1787023670862,0.001399,325226.0,True
1787023670986,0.001399,53346.0,True
1787023671023,0.0014,200000.0,False
1787023671343,0.0014,1578675.0,False
1787023671539,0.001401,198851.0,False
1787023671550,0.001402,14286.0,False
1787023671617,0.001401,590667.0,True
1787023671668,0.001401,656723.0,False
1787023671695,0.001401,1047475.0,True
1787023671721,0.0014,160273.0,True
1787023671723,0.001401,808816.0,False
1787023672084,0.001401,6811.0,True
1787023672430,0.001401,32741.0,True
1787023672584,0.001401,58974.0,True
1787023672787,0.001401,5208.0,True
1787023672908,0.001401,2050696.0,True
1787023672910,0.0014,282951.0,True
1787023672910,0.0014,20863.0,False
1787023672910,0.001401,2041607.0,False
1787023672912,0.0014,223105.0,False
1787023672914,0.001401,27879.0,False
1787023672914,0.0014,608170.0,True
1787023673085,0.001401,473865.0,False
1787023673085,0.001402,1076.0,False
1787023673190,0.001402,459846.0,False
1787023673483,0.001402,35688.0,False
1787023673839,0.001401,4716.0,True
1787023673945,0.001401,69472.0,True
1787023674702,0.001402,20000.0,False
1787023675015,0.001401,19653.0,True
1787023675214,0.001402,450542.0,False
1787023675762,0.001401,33326.0,True
1787023676063,0.001401,872516.0,True
1787023676064,0.0014,889169.0,True
1787023676264,0.0014,71014.0,True
1787023676668,0.0014,116102.0,True
1787023676883,0.001401,223016.0,False
1787023677227,0.0014,5125.0,True
1787023677869,0.001401,20871.0,False
1787023678261,0.0014,3046.0,True
1787023678297,0.001401,1137421.0,False
1787023678353,0.001402,31554.0,False
1787023678355,0.001401,267518.0,True
1787023678472,0.001401,32481.0,True
1787023678617,0.001401,28801.0,True
1787023678730,0.001402,53571.0,False
1787023679355,0.001401,498502.0,True
1787023679487,0.0014,110182.0,True
1787023679846,0.0014,5707.0,True
1787023680142,0.0014,646881.0,True
1787023680234,0.001401,32364.0,False
1787023680325,0.0014,32215.0,True
1787023680453,0.001401,1447148.0,False
1787023680502,0.001401,567034.0,True
1787023680540,0.001401,262084.0,False
1787023680547,0.001401,272993.0,True
1787023680551,0.001402,2098555.0,False
1787023680551,0.001403,573089.0,False
1787023680556,0.001402,276134.0,True
1787023680556,0.001401,554372.0,True
1787023680557,0.001401,2856283.0,False
1787023680561,0.001402,39270.0,False
1787023680570,0.001401,82513.0,True
1787023680616,0.0014,3380.0,True
1787023680620,0.001401,4708.0,False
1787023680687,0.0014,3759.0,True
1787023680690,0.001401,30642.0,False
1787023680721,0.0014,1168717.0,True
1787023680726,0.0014,428379.0,False
1787023680928,0.0014,130911.0,False
1787023681129,0.0014,72890.0,False
1787023681129,0.001401,524262.0,False
1787023681180,0.001401,413081.0,True
1787023681186,0.0014,14290.0,True
1787023681317,0.001401,18143.0,True
1787023681765,0.001401,4395.0,True
1787023682011,0.001402,232034.0,False
1787023682185,0.001402,50064.0,False
1787023682334,0.001401,18362.0,True
1787023682405,0.001402,51705.0,False
1787023682801,0.001401,4100.0,True
1787023683021,0.001402,140914.0,False
1787023683338,0.001401,12507.0,True
1787023683340,0.001402,2126649.0,False
1787023683447,0.001402,18607.0,True
1787023683591,0.001403,6423.0,False
1787023683965,0.001402,11071.0,True
1787023684068,0.001402,20154.0,True
1787023684303,0.001403,10337.0,False
1787023685018,0.001402,6568.0,True
1787023685049,0.001403,26913.0,False
1787023685084,0.001402,1671526.0,True
1787023685118,0.001402,476180.0,False
1787023685142,0.001402,746571.0,True
1787023685761,0.001402,29993.0,True
1787023685919,0.001402,32382.0,True
1787023686266,0.001402,21669.0,True
1787023686397,0.001402,319825.0,True
1787023686516,0.001401,3219116.0,True
1787023686674,0.0014,1531576.0,True
1787023686676,0.0014,12532.0,False
1787023686676,0.001401,2058482.0,False
1787023686678,0.0014,672227.0,False
1787023686832,0.001399,4117.0,True
1787023687069,0.001399,4446.0,True
1787023687377,0.001399,21501.0,True
1787023687556,0.001399,530090.0,True
1787023687583,0.001398,760300.0,True
1787023687632,0.001397,107182.0,True
1787023687896,0.001398,310739.0,False
1787023688075,0.001397,45343.0,True
1787023688705,0.001397,19412.0,True
1787023689055,0.001397,107182.0,True
1787023689072,0.001398,760283.0,False
1787023689168,0.001399,181350.0,False
1787023689173,0.001398,3582.0,True
1787023689231,0.001399,212028.0,False
1787023689247,0.001399,4501.0,True
1787023689484,0.001399,57190.0,True
1787023689545,0.001399,3490.0,False
1787023689629,0.001398,29207.0,True
1787023689716,0.001398,404308.0,False
1787023689728,0.001399,628862.0,False
1787023689794,0.0014,164311.0,False
1787023689883,0.001399,19503.0,True
1787023690014,0.0014,1608270.0,False
1787023690127,0.0014,117120.0,True
1787023690155,0.001401,683427.0,False
1787023690214,0.001402,108155.0,False
1787023690218,0.001401,1477099.0,True
1787023690222,0.001401,728159.0,False
1787023690345,0.001401,5376.0,True
1787023690836,0.001401,696366.0,True
1787023690840,0.001401,242395.0,False
1787023690845,0.001401,19578.0,True
1787023690948,0.001402,20134.0,False
1787023691171,0.001401,7142.0,True
1787023691405,0.001401,4014.0,True
1787023691747,0.001402,5708.0,False
1787023691956,0.001401,19664.0,True
1787023692577,0.001401,5907.0,True
1787023692611,0.001402,1821790.0,False
1787023692615,0.001403,142650.0,False
1787023692665,0.001402,6047.0,True
1787023692818,0.001402,280078.0,True
1787023692958,0.001402,286950.0,True
1787023693040,0.001402,121140.0,False
1787023693347,0.001401,975968.0,True
1787023693420,0.0014,107182.0,True
1787023693644,0.0014,616595.0,True
1787023693687,0.001399,258917.0,True
1787023693795,0.001399,141329.0,True
1787023694025,0.0014,1938758.0,False
1787023694025,0.001401,898121.0,False
1787023694027,0.0014,316889.0,False
1787023694055,0.001401,20978.0,False
1787023694155,0.0014,503729.0,True
1787023694301,0.001399,107182.0,True
1787023694456,0.001399,62906.0,True
1787023694669,0.001399,2536845.0,True
1787023694732,0.001398,420811.0,True
1787023694734,0.001398,522842.0,False
1787023694736,0.001399,1193384.0,False
1787023694775,0.001398,508345.0,True
1787023694776,0.001397,1376944.0,True
1787023694779,0.001398,96527.0,False
1787023694783,0.001397,75462.0,True
1787023694783,0.001396,597710.0,True
1787023694786,0.001397,71805.0,False
1787023694786,0.001395,16052.0,True
1787023694788,0.001396,884051.0,False
1787023694791,0.001397,13378.0,False
1787023694793,0.001396,100926.0,True
1787023694793,0.001395,22176.0,True
1787023694795,0.001396,610745.0,False
1787023694827,0.001397,465535.0,False
1787023694868,0.001398,249901.0,False
1787023694897,0.001398,37130.0,True
1787023695159,0.001398,19902.0,True
1787023695360,0.001398,525062.0,True
1787023695472,0.001398,209134.0,False
1787023695488,0.001399,231197.0,False
1787023695610,0.001399,7852.0,False
1787023695763,0.001398,56482.0,True
1787023696270,0.001398,21455.0,True
1787023696509,0.001398,163399.0,True
1787023696540,0.001397,107182.0,True
1787023696659,0.001398,30371.0,False
1787023696734,0.001397,21531.0,True
1787023696844,0.001397,501586.0,True
1787023696862,0.001396,9913.0,True
1787023696956,0.001397,269674.0,False
1787023696990,0.001397,19405.0,True
1787023697039,0.001398,35016.0,False
1787023697321,0.001397,41543.0,True
1787023697538,0.001397,4452.0,True
1787023697673,0.001397,85258.0,True
1787023697705,0.001398,1429592.0,False
1787023697851,0.001397,5035.0,True
1787023698006,0.001398,7017.0,False
1787023698218,0.001397,889276.0,True
1787023698293,0.001396,62409.0,True
1787023698293,0.001395,44773.0,True
1787023698296,0.001396,41618.0,True
1787023698578,0.001396,138943.0,True
1787023698933,0.001396,15288.0,True
1787023699014,0.001395,474623.0,True
1787023699090,0.001394,245966.0,True
1787023699095,0.001393,96035.0,True
1787023699256,0.001394,27852.0,False
1787023699303,0.001393,74400.0,True
1787023699436,0.001394,154672.0,False
1787023699687,0.001393,10832.0,True
1787023699867,0.001394,1639634.0,False
1787023699915,0.001394,10829.0,True
1787023700026,0.001395,49664.0,False
1787023700059,0.001394,8565.0,True
1787023700062,0.001395,1661756.0,False
1787023700108,0.001395,856530.0,True
1787023700130,0.001396,14184.0,False
1787023700134,0.001395,6047.0,True
1787023700136,0.001396,1182474.0,False
1787023700273,0.001396,219443.0,True
1787023700349,0.001395,123753.0,True
1787023700555,0.001395,675911.0,True
1787023700569,0.001394,1446270.0,True
1787023700569,0.001393,2053257.0,True
1787023700569,0.001392,1920319.0,True
1787023700572,0.001394,327197.0,False
1787023700573,0.001393,328732.0,True
1787023700573,0.001392,599566.0,True
1787023700573,0.001394,7178.0,False
1787023700573,0.001393,4270.0,True
1787023700573,0.001394,475119.0,False
1787023700641,0.001393,250912.0,True
1787023700656,0.001394,77563.0,False
1787023700880,0.001395,6958.0,False
1787023701033,0.001394,5456.0,True
1787023701141,0.001395,156016.0,False
1787023701344,0.001394,123404.0,True
1787023701518,0.001395,1332882.0,False
1787023701568,0.001395,37275.0,True
1787023701661,0.001396,167477.0,False
1787023701802,0.001395,35868.0,True
1787023702021,0.001395,4318.0,True
1787023702194,0.001396,42200.0,False
1787023702228,0.001395,1060560.0,True
1787023702478,0.001395,7249.0,False
1787023702629,0.001395,14015.0,False
1787023702765,0.001395,14312.0,False
1787023702781,0.001394,234388.0,True
1787023703105,0.001394,3481.0,True
1787023703529,0.001394,250000.0,True
1787023703956,0.001394,65000.0,True
1787023704102,0.001395,76060.0,False
1787023704195,0.001394,4179.0,True
1787023704500,0.001394,10626.0,True
1787023705156,0.001395,1408879.0,False
1787023705156,0.001396,353371.0,False
1787023705183,0.001395,12119.0,True
1787023705222,0.001396,1307140.0,False
1787023705292,0.001397,64327.0,False
1787023705361,0.001396,78443.0,True
1787023705365,0.001396,17237.0,False
1787023705511,0.001396,33816.0,False
1787023705764,0.001395,24294.0,True
1787023705923,0.001395,7168.0,True
1787023706029,0.001395,71684.0,True
1787023706153,0.001395,2914.0,True
1787023706236,0.001396,260512.0,False
1787023706413,0.001396,3940.0,False
1787023706749,0.001396,20763.0,True
1787023707282,0.001396,34781.0,True
1787023707616,0.001396,418231.0,True
1787023707715,0.001395,6047.0,True
1787023707840,0.001396,5483.0,False
1787023708141,0.001396,5560.0,False
1787023708141,0.001397,23368.0,False
1787023708399,0.001396,75011.0,True
1787023708445,0.001395,2066118.0,True
1787023708445,0.001394,2268762.0,True
1787023708455,0.001395,2310695.0,False
1787023708456,0.001394,143730.0,True
1787023708456,0.001396,1206244.0,False
1787023708748,0.001396,79051.0,True
1787023708923,0.001396,20924.0,True
1787023709082,0.001396,71633.0,True
1787023709439,0.001396,4470.0,True
1787023709955,0.001396,21004.0,True
1787023710418,0.001396,39218.0,True
1787023711231,0.001396,21102.0,True
1787023711491,0.001396,5489.0,True
1787023711699,0.001397,7017.0,False
1787023711999,0.001397,52989.0,False
1787023712091,0.001396,15096.0,True
1787023712312,0.001397,35663.0,False
1787023712455,0.001396,214327.0,True
1787023712530,0.001395,1668515.0,True
1787023712530,0.001394,3365006.0,True
1787023712530,0.001393,1273348.0,True
1787023712576,0.001394,185066.0,True
1787023712622,0.001395,318084.0,False
1787023713044,0.001395,89681.0,False
1787023713044,0.001396,151277.0,False
1787023713068,0.001395,515737.0,True
1787023713068,0.001394,1620535.0,True
1787023713073,0.001394,26564.0,False
1787023713092,0.001394,5096.0,True
1787023713099,0.001394,449123.0,False
1787023713137,0.001394,351373.0,True
1787023713441,0.001394,21282.0,True
1787023713463,0.001395,16946.0,False
1787023713607,0.001394,7168.0,True
1787023713821,0.001394,2546.0,True
1787023713869,0.001395,6925.0,False
1787023714597,0.001394,21381.0,True
1787023714861,0.001394,38353.0,True
1787023715215,0.001395,6925.0,False
1787023715418,0.001395,63591.0,False
1787023715653,0.001394,27516.0,True
1787023715763,0.001394,35074.0,True
1787023715997,0.001394,4170.0,True
1787023716192,0.001395,662230.0,False
1787023716222,0.001395,921472.0,True
1787023716231,0.001394,332130.0,True
1787023716231,0.001395,518691.0,False
1787023716238,0.001395,1036959.0,True
1787023716733,0.001395,21494.0,True
1787023717102,0.001395,11429.0,True
1787023717168,0.001396,837436.0,False
1787023717385,0.001396,21492.0,True
1787023717643,0.001396,21639.0,True
1787023717957,0.001396,4301.0,True
1787023718283,0.001396,482235.0,True
1787023718511,0.001397,21053.0,False
1787023718685,0.001397,1543355.0,False
1787023718718,0.001397,1333819.0,True
1787023718897,0.001396,7890.0,True
1787023718914,0.001397,11615.0,False
1787023719431,0.001396,866120.0,True
1787023719432,0.001395,2092772.0,True
1787023719432,0.001394,2325202.0,True
1787023719436,0.001394,908815.0,False
1787023719451,0.001394,505900.0,True
1787023719733,0.001394,21823.0,True
1787023719859,0.001394,23990.0,True
1787023720441,0.001394,89376.0,True
1787023720519,0.001393,5274.0,True
1787023721107,0.001394,30115.0,False
1787023721401,0.001393,1571838.0,True
1787023721599,0.001392,4064.0,True
1787023721955,0.001393,42460.0,False
1787023722486,0.001393,600598.0,False
1787023722561,0.001393,367288.0,True
1787023722857,0.001393,22083.0,True
1787023723695,0.001393,2415.0,True
1787023723883,0.001393,22165.0,True
1787023724422,0.001393,20107.0,True
1787023724693,0.001392,3829.0,True
1787023725281,0.001392,865136.0,True
1787023725789,0.001392,25224.0,True
1787023726260,0.001392,2126760.0,True
1787023726260,0.001391,176339.0,True
1787023726262,0.001392,3952.0,True
1787023726267,0.001392,77230.0,False
1787023726280,0.001391,1240393.0,True
1787023726287,0.001392,147154.0,False
1787023726289,0.001391,303052.0,True
1787023726289,0.001392,1038478.0,False
1787023726291,0.001393,961273.0,False
1787023726291,0.001392,107680.0,True
1787023726356,0.001393,357538.0,False
1787023726356,0.001394,653754.0,False
1787023726360,0.001393,1084864.0,True
1787023726717,0.001392,605734.0,True
1787023726829,0.001392,2418.0,True
1787023727056,0.001392,22421.0,True
1787023727203,0.001392,93939.0,True
1787023727372,0.001393,79684.0,False
1787023727387,0.001392,1869168.0,True
1787023727408,0.001391,1600460.0,True
1787023727738,0.001392,5747.0,False
1787023728013,0.001391,34932.0,True
1787023728059,0.001392,2073428.0,False
1787023728126,0.001393,686825.0,False
1787023728126,0.001394,175434.0,False
1787023728142,0.001393,584070.0,True
1787023728232,0.001392,527787.0,True
1787023728237,0.001391,107643.0,True
1787023728651,0.001392,80718.0,False
1787023728715,0.001391,2913797.0,True
1787023728789,0.001391,1087335.0,False
1787023728855,0.001392,590753.0,False
1787023728869,0.001392,16657.0,True
1787023729097,0.001392,22593.0,True
1787023729370,0.001393,14316.0,False
1787023729491,0.001392,14357.0,True
1787023729712,0.001392,59211.0,True
1787023730035,0.001391,6204.0,True
1787023730671,0.001391,69956.0,True
1787023731103,0.001391,26853.0,True
1787023731508,0.001392,160926.0,False
1787023731551,0.001391,38810.0,True
1787023731765,0.001391,14378.0,True
1787023732080,0.001392,829144.0,False
1787023732083,0.001393,13368907.0,False
1787023732147,0.001394,687834.0,False
1787023732193,0.001393,25499.0,True
1787023732293,0.001394,231469.0,False
1787023732592,0.001393,3954792.0,True
1787023732596,0.001393,230280.0,False
1787023733119,0.001393,333850.0,False
1787023733119,0.001394,219596.0,False
1787023733123,0.001393,3949.0,False
1787023733183,0.001393,22875.0,True
1787023733189,0.001394,712752.0,False
1787023733207,0.001393,40947.0,True
1787023733262,0.001394,623089.0,False
1787023733309,0.001393,5998.0,True
1787023733330,0.001394,1552522.0,False
1787023733535,0.001394,100000.0,False
1787023733745,0.001393,622726.0,True
1787023734066,0.001393,2826314.0,True
1787023734175,0.001392,22952.0,True
1787023734372,0.001393,35945.0,False
1787023734579,0.001392,4812.0,True
1787023734841,0.001392,2211346.0,True
1787023734841,0.001391,2839922.0,True
1787023734841,0.00139,4494279.0,True
1787023734841,0.001389,2514957.0,True
1787023734841,0.001388,724578.0,True
1787023734842,0.001387,7966.0,True
1787023734844,0.001388,517785.0,True
1787023734844,0.001387,1346502.0,True
1787023734844,0.001386,1628438.0,True
1787023734844,0.001385,2496970.0,True
1787023734844,0.001384,2068124.0,True
1787023734844,0.001383,2593472.0,True
1787023734844,0.001388,485591.0,False
1787023734844,0.001389,1984984.0,False
1787023734845,0.001387,523278.0,True
1787023734849,0.001388,431810.0,False
1787023734850,0.001387,511115.0,True
1787023734850,0.001386,3947.0,True
1787023734850,0.001385,754357.0,True
1787023734850,0.001384,943218.0,True
1787023734850,0.001383,1602513.0,True
1787023734850,0.001382,3155226.0,True
1787023734850,0.001381,1907949.0,True
1787023734850,0.00138,3002554.0,True
1787023734850,0.001379,10626837.0,True
1787023734850,0.001378,1854891.0,True
1787023734850,0.001377,6456505.0,True
1787023734850,0.001376,1214823.0,True
1787023734850,0.001375,3893867.0,True
1787023734851,0.001383,211096.0,True
1787023734852,0.001381,213446.0,True
1787023734852,0.00138,432877.0,True
1787023734852,0.001384,3739.0,False
1787023734852,0.001383,312599.0,True
1787023734853,0.001381,14479.0,True
1787023734854,0.001382,7228.0,False
1787023734855,0.001381,308357.0,True
1787023734855,0.00138,21752.0,True
1787023734855,0.001382,31930.0,False
1787023734855,0.001381,53947.0,True
1787023734856,0.001382,18940.0,False
1787023734856,0.001381,274585.0,True
1787023734856,0.00138,192064.0,True
1787023734856,0.001379,7573.0,True
1787023734856,0.001378,1453457.0,True
1787023734856,0.001377,791071.0,True
1787023734856,0.001376,1117671.0,True
1787023734856,0.001375,2238937.0,True
1787023734856,0.001378,76143.0,True
1787023734856,0.001375,315758.0,True
1787023734856,0.001376,72674.0,True
1787023734856,0.001375,105619.0,True
1787023734856,0.001381,453810.0,False
1787023734856,0.001382,200491.0,False
1787023734856,0.001383,237436.0,False
1787023734856,0.001384,1353995.0,False
1787023734856,0.001385,965192.0,False
1787023734856,0.001386,2002114.0,False
1787023734856,0.001379,69343.0,True
1787023734856,0.001375,6982140.0,True
1787023734857,0.00138,26842.0,False
1787023734857,0.001381,85044.0,False
1787023734857,0.001382,53320.0,False
1787023734859,0.001381,228810.0,True
1787023734860,0.001382,102118.0,False
1787023734860,0.001381,34655.0,True
1787023734860,0.001381,34655.0,False
1787023734861,0.001382,6105.0,False
1787023734861,0.00138,3947.0,True
1787023734861,0.001381,23019.0,False
1787023734863,0.00138,550774.0,False
1787023734864,0.001381,744832.0,False
1787023734875,0.00138,718423.0,True
1787023734876,0.001379,120253.0,True
1787023734876,0.001381,379501.0,False
1787023734884,0.00138,1401954.0,True
1787023734892,0.001379,367505.0,True
1787023734893,0.001381,37371.0,False
1787023734895,0.00138,445976.0,False
1787023734905,0.001381,2673027.0,False
1787023734913,0.001382,114245.0,False
1787023734920,0.001381,520326.0,True
1787023734928,0.00138,1259219.0,True
1787023734938,0.00138,559301.0,False
1787023734952,0.001381,76692.0,False
1787023734958,0.00138,1047267.0,True
1787023734962,0.001379,442787.0,True
1787023734962,0.001381,954726.0,False
1787023734982,0.001381,366853.0,True
1787023734983,0.00138,87291.0,True
1787023734984,0.001381,30737.0,False
1787023734986,0.00138,10853.0,True
1787023734992,0.001381,68053.0,False
1787023734993,0.001381,14487.0,True
1787023734994,0.001382,2227067.0,False
1787023734998,0.001383,21720.0,False
1787023734999,0.001382,18006.0,True
1787023735007,0.001383,4835731.0,False
1787023735047,0.001383,75332.0,True
1787023735047,0.001382,427180.0,True
1787023735053,0.001384,8846.0,False
1787023735060,0.001383,90995.0,True
1787023735060,0.001382,1259756.0,True
1787023735061,0.001382,2249249.0,False
1787023735065,0.001383,219431.0,False
1787023735066,0.001384,128889.0,False
1787023735069,0.001383,81257.0,True
1787023735091,0.001382,3987.0,True
1787023735114,0.001384,100000.0,False
1787023735155,0.001383,30502.0,True
1787023735176,0.001384,340160.0,False
1787023735190,0.001384,392689.0,True
1787023735200,0.001383,997635.0,True
1787023735202,0.001384,73480.0,False
1787023735206,0.001383,259425.0,True
1787023735367,0.001383,7358.0,True
1787023735392,0.001384,180333.0,False
1787023735392,0.001385,403767.0,False
1787023735426,0.001384,14715.0,True
1787023735459,0.001385,15922.0,False
1787023735502,0.001384,2083094.0,True
1787023735502,0.001383,1174863.0,True
1787023735502,0.001382,342043.0,True
1787023735545,0.001383,178978.0,True
1787023735545,0.001382,144064.0,True
1787023735568,0.001383,74586.0,True
1787023735568,0.001382,14101.0,True
1787023735596,0.001384,364846.0,False
1787023735623,0.001382,65893.0,True
1787023735634,0.001384,67040.0,False
1787023735648,0.001382,610428.0,True
1787023735700,0.001383,189238.0,True
1787023735700,0.001382,169011.0,True
1787023735703,0.001383,26783.0,False
1787023735703,0.001384,33327.0,False
1787023735711,0.001383,47598.0,True
1787023735803,0.001384,201120.0,False
1787023735851,0.001383,212588.0,True
1787023735944,0.001382,10753.0,True
1787023736054,0.001382,8627.0,True
1787023736103,0.001383,731420.0,False
1787023736263,0.001384,1612931.0,False
1787023736275,0.001384,55575.0,True
1787023736278,0.001384,439844.0,False
1787023736281,0.001384,26187.0,True
1787023736399,0.001385,590975.0,False
1787023736432,0.001385,19571.0,True
1787023736440,0.001386,367147.0,False
1787023736539,0.001385,8867.0,True
1787023736610,0.001386,8198792.0,False
1787023736617,0.001386,267481.0,True
1787023736719,0.001386,91394.0,True
1787023736849,0.001387,201729.0,False
1787023736857,0.001386,5758.0,True
1787023736864,0.001387,48807.0,False
1787023737031,0.001386,255599.0,True
1787023737186,0.001386,14551.0,True
1787023737310,0.001386,62211.0,True
1787023737420,0.001387,214950.0,False
1787023737575,0.001386,1841767.0,True
1787023737578,0.001385,2176125.0,True
1787023737587,0.001385,53486.0,False
1787023737588,0.001384,18707.0,True
1787023737592,0.001385,64612.0,False
1787023737669,0.001384,80336.0,True
1787023737909,0.001384,1434629.0,True
1787023737916,0.001385,66991.0,False
1787023737937,0.001384,4082.0,True
1787023738071,0.001385,200975.0,False
1787023738113,0.001384,23170.0,True
1787023738488,0.001385,66991.0,False
1787023738582,0.001384,4335.0,True
1787023738645,0.001385,200975.0,False
1787023738802,0.001385,12203.0,False
1787023738983,0.001384,1892484.0,True
1787023739066,0.001384,66991.0,False
1787023739222,0.001384,207871.0,False
1787023739413,0.001384,1166123.0,False
1787023739452,0.001384,80718.0,True
1787023739578,0.001385,80028.0,False
1787023739756,0.001385,342398.0,False
1787023739941,0.001385,208843.0,False
1787023740125,0.001385,148363.0,False
1787023740125,0.001386,563803.0,False
1787023740125,0.001385,6204.0,True
1787023740126,0.001386,108490.0,False
1787023740128,0.001386,3934.0,True
1787023740179,0.001387,786516.0,False
1787023740182,0.001388,1176377.0,False
1787023740184,0.001389,2278896.0,False
1787023740185,0.001388,486805.0,True
1787023740185,0.001388,26684.0,False
1787023740187,0.001389,10799.0,True
1787023740208,0.001389,156272.0,False
1787023740338,0.001388,472524.0,True
1787023740374,0.001387,429428.0,True
1787023740405,0.001388,2060955.0,False
1787023740406,0.001388,447458.0,True
1787023740437,0.001387,254691.0,True
1787023740443,0.001388,288497.0,False
1787023740471,0.001387,8430.0,True
1787023740498,0.001388,977024.0,False
1787023740524,0.001389,471041.0,False
1787023740566,0.001388,124024.0,True
