ts,bid,bidq,ask,askq,mid,spread_bp
1787022743799,0.0102,19229.0,0.01021,68732.0,0.010205,9.799118079372457
1787022744298,0.0102,18250.0,0.01021,68732.0,0.010205,9.799118079372457
1787022744299,0.0102,18250.0,0.01021,77522.0,0.010205,9.799118079372457
1787022745298,0.0102,19229.0,0.01021,77522.0,0.010205,9.799118079372457
1787022745474,0.0102,19229.0,0.01021,76820.0,0.010205,9.799118079372457
1787022745483,0.0102,19229.0,0.01021,77600.0,0.010205,9.799118079372457
1787022745798,0.0102,18250.0,0.01021,77600.0,0.010205,9.799118079372457
1787022747799,0.0102,19229.0,0.01021,77600.0,0.010205,9.799118079372457
1787022748299,0.0102,18250.0,0.01021,77600.0,0.010205,9.799118079372457
1787022748788,0.0102,29330.0,0.01021,77600.0,0.010205,9.799118079372457
1787022748802,0.0102,30309.0,0.01021,77600.0,0.010205,9.799118079372457
1787022750798,0.0102,31241.0,0.01021,77600.0,0.010205,9.799118079372457
1787022750895,0.0102,30309.0,0.01021,77600.0,0.010205,9.799118079372457
1787022751499,0.0102,31241.0,0.01021,77600.0,0.010205,9.799118079372457
1787022751696,0.0102,30309.0,0.01021,77600.0,0.010205,9.799118079372457
1787022752497,0.0102,31241.0,0.01021,77600.0,0.010205,9.799118079372457
1787022752542,0.0102,31241.0,0.01021,28597.0,0.010205,9.799118079372457
1787022752546,0.0102,61250.0,0.01021,28597.0,0.010205,9.799118079372457
1787022752550,0.0102,61250.0,0.01021,24412.0,0.010205,9.799118079372457
1787022752635,0.0102,61250.0,0.01021,73415.0,0.010205,9.799118079372457
1787022752927,0.0102,61250.0,0.01021,72631.0,0.010205,9.799118079372457
1787022753301,0.0102,60318.0,0.01021,72631.0,0.010205,9.799118079372457
1787022753310,0.0102,60318.0,0.01021,72168.0,0.010205,9.799118079372457
1787022753498,0.0102,61250.0,0.01021,72168.0,0.010205,9.799118079372457
1787022753596,0.0102,60318.0,0.01021,72168.0,0.010205,9.799118079372457
1787022753614,0.0102,61662.0,0.01021,72168.0,0.010205,9.799118079372457
1787022753899,0.0102,62594.0,0.01021,72168.0,0.010205,9.799118079372457
1787022754303,0.0102,61662.0,0.01021,72168.0,0.010205,9.799118079372457
1787022754304,0.0102,60683.0,0.01021,72168.0,0.010205,9.799118079372457
1787022754800,0.0102,61662.0,0.01021,72168.0,0.010205,9.799118079372457
1787022755301,0.0102,60683.0,0.01021,72168.0,0.010205,9.799118079372457
1787022762691,0.0102,60683.0,0.01021,23165.0,0.010205,9.799118079372457
1787022762748,0.0102,59952.0,0.01021,23165.0,0.010205,9.799118079372457
1787022762783,0.0102,59952.0,0.01021,72168.0,0.010205,9.799118079372457
1787022762799,0.0102,59952.0,0.01021,73147.0,0.010205,9.799118079372457
1787022762901,0.0102,29943.0,0.01021,73147.0,0.010205,9.799118079372457
1787022763233,0.0102,29943.0,0.01021,71434.0,0.010205,9.799118079372457
1787022763242,0.0102,29943.0,0.01021,73432.0,0.010205,9.799118079372457
1787022763299,0.0102,29943.0,0.01021,72453.0,0.010205,9.799118079372457
1787022763694,0.0102,29943.0,0.01021,71343.0,0.010205,9.799118079372457
1787022763797,0.0102,30922.0,0.01021,71343.0,0.010205,9.799118079372457
1787022764297,0.0102,29943.0,0.01021,71343.0,0.010205,9.799118079372457
1787022765298,0.0102,29943.0,0.01021,72322.0,0.010205,9.799118079372457
1787022765798,0.0102,29943.0,0.01021,71343.0,0.010205,9.799118079372457
1787022766799,0.0102,30922.0,0.01021,71343.0,0.010205,9.799118079372457
1787022767299,0.0102,29943.0,0.01021,71343.0,0.010205,9.799118079372457
1787022768079,0.0102,29943.0,0.01021,70698.0,0.010205,9.799118079372457
1787022768299,0.0102,29943.0,0.01021,71677.0,0.010205,9.799118079372457
1787022768799,0.0102,29943.0,0.01021,70698.0,0.010205,9.799118079372457
1787022771296,0.0102,29943.0,0.01021,71677.0,0.010205,9.799118079372457
1787022771799,0.0102,29943.0,0.01021,70698.0,0.010205,9.799118079372457
1787022772300,0.0102,29943.0,0.01021,71677.0,0.010205,9.799118079372457
1787022772812,0.0102,29943.0,0.01021,22674.0,0.010205,9.799118079372457
1787022772905,0.0102,29943.0,0.01021,71677.0,0.010205,9.799118079372457
1787022773904,0.0102,29943.0,0.01021,72322.0,0.010205,9.799118079372457
1787022774374,0.0102,28599.0,0.01021,72322.0,0.010205,9.799118079372457
1787022774799,0.0102,28599.0,0.01021,71343.0,0.010205,9.799118079372457
1787022775355,0.0102,28599.0,0.01021,70563.0,0.010205,9.799118079372457
1787022775363,0.0102,28599.0,0.01021,71421.0,0.010205,9.799118079372457
1787022778299,0.0102,28599.0,0.01021,72400.0,0.010205,9.799118079372457
1787022780303,0.0102,28599.0,0.01021,71421.0,0.010205,9.799118079372457
1787022780311,0.0102,28007.0,0.01021,71421.0,0.010205,9.799118079372457
1787022780807,0.0102,28986.0,0.01021,71421.0,0.010205,9.799118079372457
1787022782298,0.0102,28007.0,0.01021,71421.0,0.010205,9.799118079372457
1787022782799,0.0102,28986.0,0.01021,71421.0,0.010205,9.799118079372457
