ts,bid,bidq,ask,askq,mid,spread_bp,qimb
1787019702023,0.0107,17352.0,0.01072,269866.0,0.01071,18.674136321196002,-0.8791719181945421
1787019702296,0.0107,18285.0,0.01072,269866.0,0.01071,18.674136321196002,-0.8730873743280433
1787019702398,0.0107,18285.0,0.01072,273596.0,0.01071,18.674136321196002,-0.8747092136863996
1787019702432,0.0107,22953.0,0.01072,273596.0,0.01071,18.674136321196002,-0.8451992756677649
1787019703170,0.0107,30752.0,0.01072,273596.0,0.01071,18.674136321196002,-0.7979155440482606
1787019703248,0.0107,31487.0,0.01072,273596.0,0.01071,18.674136321196002,-0.793584041064235
1787019703913,0.0107,36549.0,0.01072,273596.0,0.01071,18.674136321196002,-0.7643102419835883
1787019712110,0.0107,32514.0,0.01072,273596.0,0.01071,18.674136321196002,-0.787566561040149
1787019712933,0.0107,27846.0,0.01072,273596.0,0.01071,18.674136321196002,-0.81524804108253
1787019713325,0.0107,27111.0,0.01072,273596.0,0.01071,18.674136321196002,-0.8196849424855424
1787019714278,0.01071,4701.0,0.01072,273596.0,0.010715,9.332711152589447,-0.9662159491478528
1787019714279,0.01071,361.0,0.01072,232840.0,0.010715,9.332711152589447,-0.9969039583878285
1787019714280,0.0107,29238.0,0.01071,161688.0,0.010705,9.341429238674758,-0.6937242701360736
1787019714281,0.0107,24428.0,0.01071,161688.0,0.010705,9.341429238674758,-0.7374970448537471
1787019714282,0.0107,24428.0,0.01072,276337.0,0.01071,18.674136321196002,-0.8375608864063305
1787019714283,0.0107,24428.0,0.01072,250254.0,0.01071,18.674136321196002,-0.8221361428852273
1787019714285,0.0107,24428.0,0.01072,276337.0,0.01071,18.674136321196002,-0.8375608864063305
1787019714358,0.0107,25445.0,0.01072,276337.0,0.01071,18.674136321196002,-0.8313683387345833
1787019714368,0.0107,24428.0,0.01072,276337.0,0.01071,18.674136321196002,-0.8375608864063305
1787019714380,0.0107,19366.0,0.01072,276337.0,0.01071,18.674136321196002,-0.8690172233626308
1787019720521,0.0107,19366.0,0.01072,276039.0,0.01071,18.674136321196002,-0.8688850899612397
1787019721931,0.0107,24034.0,0.01072,276039.0,0.01071,18.674136321196002,-0.8398123123373312
1787019724764,0.0107,14694.0,0.01072,312548.0,0.01071,18.674136321196002,-0.910194901632431
1787019724765,0.0107,14694.0,0.01071,10692.0,0.010705,9.341429238674758,0.15764594658473174
1787019724766,0.0107,15757.0,0.01071,10692.0,0.010705,9.341429238674758,0.19150062384211122
1787019724770,0.0107,15757.0,0.01071,14960.0,0.010705,9.341429238674758,0.025946544258879448
1787019724784,0.0107,15757.0,0.01072,273493.0,0.01071,18.674136321196002,-0.8910492653414002
1787019724785,0.0107,13889.0,0.01072,180901.0,0.01071,18.674136321196002,-0.8573951434878587
1787019724786,0.0107,72644.0,0.01072,180410.0,0.01071,18.674136321196002,-0.42586167379294537
1787019724787,0.0107,72644.0,0.01072,178545.0,0.01071,18.674136321196002,-0.42159887574694754
1787019724788,0.0107,72644.0,0.01072,169825.0,0.01071,18.674136321196002,-0.4007976277379789
1787019724790,0.0107,72644.0,0.01072,90217.0,0.01071,18.674136321196002,-0.10790183039524502
1787019724791,0.0107,98727.0,0.01072,66789.0,0.01071,18.674136321196002,0.192960197201479
1787019724792,0.0107,98727.0,0.01072,51860.0,0.01071,18.674136321196002,0.31122872492313414
1787019724796,0.0107,98727.0,0.01072,59320.0,0.01071,18.674136321196002,0.24933722247179638
1787019724797,0.0107,95231.0,0.01072,73816.0,0.01071,18.674136321196002,0.12668074559146272
1787019724804,0.0107,95231.0,0.01072,103629.0,0.01071,18.674136321196002,-0.04223071507593282
1787019724805,0.0107,95231.0,0.01072,114819.0,0.01071,18.674136321196002,-0.09325398714591764
1787019724816,0.0107,95231.0,0.01072,116684.0,0.01071,18.674136321196002,-0.10123398532430455
1787019724832,0.0107,69148.0,0.01072,116684.0,0.01071,18.674136321196002,-0.2558009384820698
1787019724833,0.0107,69148.0,0.01072,209320.0,0.01071,18.674136321196002,-0.5033684301248258
1787019724930,0.0107,64480.0,0.01072,209320.0,0.01071,18.674136321196002,-0.5289992695398101
1787019725096,0.0107,64480.0,0.01072,244755.0,0.01071,18.674136321196002,-0.5829708797516452
1787019725097,0.0107,18978.0,0.01072,246620.0,0.01071,18.674136321196002,-0.8570922973817574
1787019725433,0.0107,23646.0,0.01072,246620.0,0.01071,18.674136321196002,-0.8250168352659972
1787019725460,0.0107,23646.0,0.01072,242100.0,0.01071,18.674136321196002,-0.8220405951547719
1787019725638,0.0107,23646.0,0.01072,297706.0,0.01071,18.674136321196002,-0.8528342751873336
1787019738814,0.0107,21778.0,0.01072,346843.0,0.01071,18.674136321196002,-0.8818406981696648
1787019738815,0.0107,7986.0,0.01072,346843.0,0.01071,18.674136321196002,-0.9549867682742955
1787019738816,0.0107,5601.0,0.01071,10625.0,0.010705,9.341429238674758,-0.3096265253297177
1787019738817,0.0107,5601.0,0.01071,14789.0,0.010705,9.341429238674758,-0.45061304561059345
1787019738829,0.0107,5601.0,0.01072,310946.0,0.01071,18.674136321196002,-0.964611890177446
1787019738830,0.0107,16226.0,0.01072,331508.0,0.01071,18.674136321196002,-0.9066757924160421
1787019738831,0.0107,20674.0,0.01072,282371.0,0.01071,18.674136321196002,-0.8635582174264548
1787019738911,0.0107,21580.0,0.01072,282371.0,0.01071,18.674136321196002,-0.8580034281841481
1787019738990,0.0107,21580.0,0.01072,292371.0,0.01071,18.674136321196002,-0.8625263178011855
1787019739069,0.0107,29379.0,0.01072,292371.0,0.01071,18.674136321196002,-0.8173799533799534
1787019739933,0.0107,24711.0,0.01072,292371.0,0.01071,18.674136321196002,-0.8441349556266202
1787019739935,0.0107,20263.0,0.01072,292371.0,0.01071,18.674136321196002,-0.8703723843216029
1787019740432,0.0107,24931.0,0.01072,292371.0,0.01071,18.674136321196002,-0.8428563324529943
1787019741308,0.0107,26784.0,0.01072,292371.0,0.01071,18.674136321196002,-0.8321567890210086
1787019741431,0.0107,22116.0,0.01072,292371.0,0.01071,18.674136321196002,-0.8593518968987589
1787019742432,0.0107,26784.0,0.01072,292371.0,0.01071,18.674136321196002,-0.8321567890210086
1787019743874,0.0107,26784.0,0.01072,260601.0,0.01071,18.674136321196002,-0.8136019625241401
1787019743876,0.0107,60045.0,0.01072,264351.0,0.01071,18.674136321196002,-0.6298043132467724
1787019743877,0.0107,60045.0,0.01072,265519.0,0.01071,18.674136321196002,-0.6311324347900874
1787019743932,0.0107,55377.0,0.01072,265519.0,0.01071,18.674136321196002,-0.6548601416035101
