ts,bid,bidq,ask,askq,mid,spread_bp
1787026497973,0.9914,5936.1,0.9915,7068.8,0.9914499999999999,1.0086237329174443
1787026498193,0.9914,6440.5,0.9915,7068.8,0.9914499999999999,1.0086237329174443
1787026499442,0.9914,5936.1,0.9915,7068.8,0.9914499999999999,1.0086237329174443
1787026499444,0.9914,6316.1,0.9915,7068.8,0.9914499999999999,1.0086237329174443
1787026499472,0.9914,6820.5,0.9915,7068.8,0.9914499999999999,1.0086237329174443
1787026500082,0.9914,6820.5,0.9915,7063.5,0.9914499999999999,1.0086237329174443
1787026500625,0.9914,6316.1,0.9915,7063.5,0.9914499999999999,1.0086237329174443
1787026501098,0.9914,6361.7,0.9915,7063.5,0.9914499999999999,1.0086237329174443
1787026501827,0.9914,6361.7,0.9915,7069.5,0.9914499999999999,1.0086237329174443
1787026502473,0.9914,6866.1,0.9915,7069.5,0.9914499999999999,1.0086237329174443
1787026502538,0.9914,6866.1,0.9915,7102.2,0.9914499999999999,1.0086237329174443
1787026503097,0.9914,6820.5,0.9915,7102.2,0.9914499999999999,1.0086237329174443
1787026504097,0.9914,6866.0,0.9915,7102.2,0.9914499999999999,1.0086237329174443
1787026504325,0.9914,6866.0,0.9915,7159.2,0.9914499999999999,1.0086237329174443
1787026504408,0.9914,6361.6,0.9915,7159.2,0.9914499999999999,1.0086237329174443
1787026504562,0.9914,6361.6,0.9915,7188.9,0.9914499999999999,1.0086237329174443
1787026505098,0.9914,6316.1,0.9915,7188.9,0.9914499999999999,1.0086237329174443
1787026506519,0.9914,6342.2,0.9915,7188.9,0.9914499999999999,1.0086237329174443
1787026506959,0.9914,6342.2,0.9915,4220.8,0.9914499999999999,1.0086237329174443
1787026506962,0.9914,6473.4,0.9915,4237.5,0.9914499999999999,1.0086237329174443
1787026506963,0.9914,6473.4,0.9915,2271.1,0.9914499999999999,1.0086237329174443
1787026506964,0.9914,6473.4,0.9916,8333.9,0.9915,2.017145738780524
1787026506966,0.9915,192.8,0.9916,8333.9,0.99155,1.0085220109927788
1787026506967,0.9915,342.7,0.9916,5828.7,0.99155,1.0085220109927788
1787026506968,0.9915,542.7,0.9916,4237.2,0.99155,1.0085220109927788
1787026506969,0.9915,4253.4,0.9916,4237.2,0.99155,1.0085220109927788
1787026506970,0.9915,4236.7,0.9916,4237.2,0.99155,1.0085220109927788
1787026506971,0.9915,4303.8,0.9916,4237.2,0.99155,1.0085220109927788
1787026506972,0.9915,4303.8,0.9916,444.7,0.99155,1.0085220109927788
1787026506973,0.9915,4303.8,0.9916,366.4,0.99155,1.0085220109927788
1787026506976,0.9915,4303.8,0.9916,819.5,0.99155,1.0085220109927788
1787026506977,0.9915,4303.8,0.9916,3870.4,0.99155,1.0085220109927788
1787026506978,0.9915,4103.8,0.9916,3870.4,0.99155,1.0085220109927788
1787026507013,0.9915,4103.8,0.9916,5886.7,0.99155,1.0085220109927788
1787026507094,0.9915,4120.5,0.9916,5903.4,0.99155,1.0085220109927788
1787026507098,0.9915,4120.5,0.9916,5949.0,0.99155,1.0085220109927788
1787026507125,0.9915,4120.5,0.9916,6009.9,0.99155,1.0085220109927788
1787026507911,0.9915,4120.5,0.9916,6040.0,0.99155,1.0085220109927788
1787026508097,0.9915,4166.0,0.9916,5994.4,0.99155,1.0085220109927788
1787026508279,0.9915,4166.0,0.9916,6040.5,0.99155,1.0085220109927788
1787026510098,0.9915,4120.5,0.9916,6085.9,0.99155,1.0085220109927788
1787026510099,0.9915,4120.5,0.9916,6131.3,0.99155,1.0085220109927788
1787026510321,0.9915,4619.9,0.9916,6131.3,0.99155,1.0085220109927788
1787026511018,0.9915,4470.0,0.9916,6131.3,0.99155,1.0085220109927788
1787026511019,0.9915,4210.1,0.9916,9037.0,0.99155,1.0085220109927788
1787026511020,0.9915,1276.1,0.9916,9037.0,0.99155,1.0085220109927788
1787026511021,0.9915,1417.2,0.9916,9037.0,0.99155,1.0085220109927788
1787026511022,0.9915,1417.2,0.9916,18113.4,0.99155,1.0085220109927788
1787026511024,0.9915,1417.2,0.9916,18096.7,0.99155,1.0085220109927788
1787026511025,0.9915,1417.2,0.9916,18113.4,0.99155,1.0085220109927788
1787026511087,0.9915,1276.1,0.9916,18113.4,0.99155,1.0085220109927788
1787026511088,0.9915,1259.4,0.9916,18113.4,0.99155,1.0085220109927788
1787026511089,0.9915,1276.1,0.9916,18113.4,0.99155,1.0085220109927788
1787026511149,0.9915,1276.1,0.9916,9037.0,0.99155,1.0085220109927788
